product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency
Prod061,Cus013,Mark003,2020-04-28,1,185.0,INR
Prod061,Cus010,Mark003,2020-04-29,33,13727.0,INR
Prod061,Cus003,Mark003,2020-04-29,64,27755.0,INR
Prod061,Cus004,Mark003,2020-04-29,8,4116.0,INR
Prod061,Cus012,Mark003,2020-04-30,45,20736.0,INR
Prod061,Cus010,Mark003,2020-04-30,9,3921.0,INR
Prod061,Cus035,Mark003,2020-04-30,32,10667.0,INR
Prod061,Cus003,Mark003,2020-04-30,14,6056.0,INR
Prod061,Cus003,Mark003,2020-05-01,1,287.0,INR
Prod061,Cus027,Mark003,2020-05-04,16,8231.0,INR
Prod061,Cus003,Mark003,2020-05-04,11,4917.0,INR
Prod061,Cus013,Mark003,2020-05-04,24,10523.0,INR
Prod061,Cus010,Mark003,2020-05-05,10,4204.0,INR
Prod061,Cus003,Mark003,2020-05-05,24,10407.0,INR
Prod061,Cus010,Mark003,2020-05-06,29,12324.0,INR
Prod061,Cus003,Mark003,2020-05-06,9,3736.0,INR
Prod061,Cus004,Mark003,2020-05-06,8,4116.0,INR
Prod061,Cus003,Mark003,2020-05-07,5,2023.0,INR
Prod061,Cus014,Mark003,2020-05-07,32,11009.0,INR
Prod061,Cus010,Mark003,2020-05-11,3,1120.0,INR
Prod061,Cus003,Mark003,2020-05-11,2,861.0,INR
Prod061,Cus004,Mark003,2020-05-11,32,16463.0,INR
Prod061,Cus027,Mark003,2020-05-12,21,10551.0,INR
Prod061,Cus014,Mark003,2020-05-12,104,35787.0,INR
Prod061,Cus010,Mark003,2020-05-13,71,29694.0,INR
Prod061,Cus027,Mark003,2020-05-13,16,8231.0,INR
Prod061,Cus003,Mark003,2020-05-13,1,287.0,INR
Prod061,Cus012,Mark003,2020-05-14,27,12500.0,INR
Prod061,Cus010,Mark003,2020-05-14,24,10083.0,INR
Prod061,Cus027,Mark003,2020-05-14,24,12347.0,INR
Prod061,Cus003,Mark003,2020-05-14,128,55509.0,INR
Prod061,Cus004,Mark003,2020-05-14,8,4116.0,INR
Prod061,Cus013,Mark003,2020-05-14,64,28065.0,INR
Prod061,Cus001,Mark001,2020-05-15,88,15769.0,INR
Prod061,Cus027,Mark003,2020-05-15,16,8231.0,INR
Prod061,Cus035,Mark003,2020-05-15,8,2667.0,INR
Prod061,Cus003,Mark003,2020-05-15,15,6639.0,INR
Prod061,Cus003,Mark003,2020-05-18,23,9921.0,INR
Prod061,Cus014,Mark003,2020-05-18,32,11009.0,INR
Prod061,Cus012,Mark003,2020-05-19,16,7319.0,INR
Prod061,Cus010,Mark003,2020-05-19,13,5602.0,INR
Prod061,Cus003,Mark003,2020-05-19,1,287.0,INR
Prod061,Cus014,Mark003,2020-05-19,7,2407.0,INR
Prod061,Cus012,Mark003,2020-05-20,26,11889.0,INR
Prod061,Cus010,Mark003,2020-05-20,19,8125.0,INR
Prod061,Cus027,Mark003,2020-05-20,1,380.0,INR
Prod061,Cus003,Mark003,2020-05-20,8,3444.0,INR
Prod061,Cus010,Mark003,2020-05-22,11,4764.0,INR
Prod061,Cus003,Mark003,2020-05-22,15,6347.0,INR
Prod061,Cus014,Mark003,2020-05-22,32,11009.0,INR
Prod061,Cus027,Mark003,2020-05-25,16,8231.0,INR
Prod061,Cus003,Mark003,2020-05-25,2,866.0,INR
Prod061,Cus004,Mark003,2020-05-25,8,4116.0,INR
Prod061,Cus012,Mark003,2020-05-26,1,306.0,INR
Prod061,Cus010,Mark003,2020-05-26,8,3361.0,INR
Prod061,Cus003,Mark003,2020-05-26,1,287.0,INR
Prod061,Cus012,Mark003,2020-05-27,16,7319.0,INR
Prod061,Cus010,Mark003,2020-05-27,51,21569.0,INR
Prod061,Cus027,Mark003,2020-05-27,16,8231.0,INR
Prod061,Cus003,Mark003,2020-05-27,64,27755.0,INR
Prod061,Cus013,Mark003,2020-05-27,16,7014.0,INR
Prod061,Cus012,Mark003,2020-05-28,11,5185.0,INR
Prod061,Cus027,Mark003,2020-05-28,16,8231.0,INR
Prod061,Cus003,Mark003,2020-05-28,5,2019.0,INR
Prod061,Cus013,Mark003,2020-05-28,1,370.0,INR
Prod061,Cus003,Mark003,2020-05-29,9,3944.0,INR
Prod061,Cus014,Mark003,2020-05-29,80,27528.0,INR
Prod061,Cus010,Mark003,2020-06-02,5,1963.0,INR
Prod061,Cus003,Mark003,2020-06-02,13,5491.0,INR
Prod061,Cus010,Mark003,2020-06-03,18,7565.0,INR
Prod061,Cus027,Mark003,2020-06-03,16,8231.0,INR
Prod061,Cus003,Mark003,2020-06-03,13,5176.0,INR
Prod061,Cus012,Mark003,2020-06-04,21,9449.0,INR
Prod061,Cus010,Mark003,2020-06-04,17,7287.0,INR
Prod061,Cus027,Mark003,2020-06-04,16,8231.0,INR
Prod061,Cus035,Mark003,2020-06-04,7,2222.0,INR
Prod061,Cus010,Mark003,2020-06-05,1,560.0,INR
Prod061,Cus027,Mark003,2020-06-05,40,20579.0,INR
Prod061,Cus003,Mark003,2020-06-05,11,4532.0,INR
Prod061,Cus013,Mark003,2020-06-05,104,45606.0,INR
Prod061,Cus014,Mark003,2020-06-08,16,5505.0,INR
Prod061,Cus027,Mark003,2020-06-09,16,8231.0,INR
Prod061,Cus010,Mark003,2020-06-10,52,21847.0,INR
Prod061,Cus027,Mark003,2020-06-10,24,12347.0,INR
Prod061,Cus013,Mark003,2020-06-10,24,10523.0,INR
Prod061,Cus012,Mark003,2020-06-11,13,6097.0,INR
Prod061,Cus010,Mark003,2020-06-11,13,5602.0,INR
Prod061,Cus027,Mark003,2020-06-11,16,8231.0,INR
Prod061,Cus003,Mark003,2020-06-11,65,28042.0,INR
Prod061,Cus027,Mark003,2020-06-12,32,16463.0,INR
Prod061,Cus003,Mark003,2020-06-12,14,6056.0,INR
Prod061,Cus013,Mark003,2020-06-12,1,93.0,INR
Prod061,Cus010,Mark003,2020-06-15,3,1120.0,INR
Prod061,Cus003,Mark003,2020-06-15,10,4333.0,INR
Prod061,Cus003,Mark003,2020-06-16,1,287.0,INR
Prod061,Cus010,Mark003,2020-06-17,8,3361.0,INR
Prod061,Cus003,Mark003,2020-06-17,11,4694.0,INR
Prod061,Cus003,Mark003,2020-06-18,1,574.0,INR
Prod061,Cus013,Mark003,2020-06-18,1,278.0,INR
Prod061,Cus003,Mark003,2020-06-19,1,574.0,INR
Prod061,Cus003,Mark003,2020-06-24,24,10407.0,INR
Prod061,Cus014,Mark003,2020-06-24,4,1375.0,INR
Prod061,Cus003,Mark003,2020-06-26,2,1074.0,INR
Prod062,Cus010,Mark003,2017-10-11,4,1773.0,INR
Prod062,Cus013,Mark003,2017-10-13,36,17259.0,INR
Prod062,Cus013,Mark003,2017-10-17,8,3833.0,INR
Prod062,Cus010,Mark003,2017-10-18,8,3542.0,INR
Prod062,Cus013,Mark003,2017-10-18,8,3833.0,INR
Prod062,Cus012,Mark003,2017-10-20,36,17537.0,INR
Prod062,Cus013,Mark003,2017-10-24,8,3833.0,INR
Prod062,Cus010,Mark003,2017-10-25,8,3542.0,INR
Prod062,Cus013,Mark003,2017-10-27,16,7671.0,INR
Prod062,Cus010,Mark003,2017-10-31,4,1773.0,INR
Prod062,Cus013,Mark003,2017-10-31,4,1917.0,INR
Prod062,Cus013,Mark003,2017-11-03,36,17259.0,INR
Prod062,Cus010,Mark003,2017-11-08,4,1773.0,INR
Prod062,Cus010,Mark003,2017-11-15,4,1773.0,INR
Prod062,Cus013,Mark003,2017-11-15,16,7667.0,INR
Prod062,Cus003,Mark003,2017-11-16,1,287.0,INR
Prod062,Cus003,Mark003,2017-11-21,1,287.0,INR
Prod062,Cus010,Mark003,2017-11-22,8,3542.0,INR
Prod062,Cus013,Mark003,2017-11-22,4,1917.0,INR
Prod062,Cus013,Mark003,2017-11-28,8,3833.0,INR
Prod062,Cus013,Mark003,2017-12-01,52,24931.0,INR
Prod062,Cus003,Mark003,2017-12-05,1,431.0,INR
Prod062,Cus013,Mark003,2017-12-05,7,3514.0,INR
Prod062,Cus010,Mark003,2017-12-06,12,5315.0,INR
Prod062,Cus013,Mark003,2017-12-08,32,15343.0,INR
Prod062,Cus012,Mark003,2017-12-12,36,17537.0,INR
Prod062,Cus010,Mark003,2017-12-13,8,3542.0,INR
Prod062,Cus013,Mark003,2017-12-19,4,1917.0,INR
Prod062,Cus013,Mark003,2017-12-20,8,3833.0,INR
Prod062,Cus003,Mark003,2017-12-27,1,287.0,INR
Prod062,Cus013,Mark003,2017-12-27,4,1917.0,INR
Prod062,Cus010,Mark003,2017-12-28,4,1773.0,INR
Prod062,Cus003,Mark003,2017-12-29,1,287.0,INR
Prod062,Cus013,Mark003,2018-01-02,12,5755.0,INR
Prod062,Cus010,Mark003,2018-01-03,12,5315.0,INR
Prod062,Cus013,Mark003,2018-01-03,8,3833.0,INR
Prod062,Cus013,Mark003,2018-01-05,36,17259.0,INR
Prod062,Cus013,Mark003,2018-01-08,12,5755.0,INR
Prod062,Cus010,Mark003,2018-01-10,8,3542.0,INR
Prod062,Cus013,Mark003,2018-01-16,8,3833.0,INR
Prod062,Cus013,Mark006,2018-01-19,1,0.0,INR
Prod062,Cus010,Mark003,2018-01-24,4,1773.0,INR
Prod062,Cus013,Mark003,2018-01-26,32,15343.0,INR
Prod062,Cus013,Mark003,2018-01-29,4,1917.0,INR
Prod062,Cus013,Mark003,2018-01-30,8,3833.0,INR
Prod062,Cus010,Mark003,2018-01-31,8,3542.0,INR
Prod062,Cus013,Mark003,2018-02-02,16,7671.0,INR
Prod062,Cus012,Mark003,2018-02-06,36,17537.0,INR
Prod062,Cus010,Mark003,2018-02-07,4,1773.0,INR
Prod062,Cus013,Mark003,2018-02-09,4,1917.0,INR
Prod062,Cus013,Mark003,2018-02-13,8,3833.0,INR
Prod062,Cus010,Mark003,2018-02-14,16,7088.0,INR
Prod062,Cus013,Mark003,2018-02-23,52,24931.0,INR
Prod062,Cus013,Mark003,2018-02-27,8,3833.0,INR
Prod062,Cus003,Mark003,2018-03-01,1,287.0,INR
Prod062,Cus010,Mark003,2018-03-07,8,3542.0,INR
Prod062,Cus013,Mark003,2018-03-07,4,1889.0,INR
Prod062,Cus013,Mark003,2018-03-08,28,13421.0,INR
Prod062,Cus013,Mark003,2018-03-12,8,3773.0,INR
Prod062,Cus010,Mark003,2018-03-14,8,3546.0,INR
Prod062,Cus003,Mark003,2018-03-15,1,282.0,INR
Prod062,Cus013,Mark003,2018-03-16,4,1889.0,INR
Prod062,Cus013,Mark003,2018-03-19,4,1889.0,INR
Prod062,Cus010,Mark003,2018-03-21,16,7093.0,INR
Prod062,Cus013,Mark003,2018-03-26,8,3773.0,INR
Prod062,Cus013,Mark003,2018-03-27,8,3773.0,INR
Prod062,Cus010,Mark003,2018-03-28,4,1773.0,INR
Prod062,Cus013,Mark003,2018-03-28,16,7546.0,INR
Prod062,Cus013,Mark003,2018-03-30,36,16986.0,INR
Prod062,Cus013,Mark003,2018-04-03,4,1889.0,INR
Prod062,Cus013,Mark003,2018-04-09,8,3773.0,INR
Prod062,Cus010,Mark003,2018-04-11,4,1773.0,INR
Prod062,Cus013,Mark003,2018-04-12,4,1889.0,INR
Prod062,Cus013,Mark003,2018-04-13,16,7546.0,INR
Prod062,Cus013,Mark003,2018-04-17,4,1889.0,INR
Prod062,Cus001,Mark001,2018-04-18,165,29569.0,INR
Prod062,Cus010,Mark003,2018-04-19,4,1773.0,INR
Prod062,Cus013,Mark003,2018-04-20,16,7546.0,INR
Prod062,Cus010,Mark003,2018-04-25,24,10634.0,INR
Prod062,Cus013,Mark003,2018-04-27,48,22644.0,INR
Prod062,Cus013,Mark003,2018-04-28,4,1889.0,INR
Prod062,Cus003,Mark003,2018-04-30,1,282.0,INR
Prod062,Cus013,Mark003,2018-05-07,12,5662.0,INR
Prod062,Cus013,Mark003,2018-05-09,4,1889.0,INR
Prod062,Cus013,Mark003,2018-05-11,36,16986.0,INR
Prod062,Cus012,Mark003,2018-05-14,119,58977.0,INR
Prod062,Cus010,Mark003,2018-05-16,16,7093.0,INR
Prod062,Cus012,Mark003,2018-05-17,22,10708.0,INR
Prod062,Cus013,Mark003,2018-05-23,8,3773.0,INR
Prod062,Cus013,Mark003,2018-05-25,20,9435.0,INR
Prod062,Cus013,Mark003,2018-05-28,8,3773.0,INR
Prod062,Cus013,Mark003,2018-06-06,4,1889.0,INR
Prod062,Cus013,Mark003,2018-06-11,36,16986.0,INR
Prod062,Cus010,Mark003,2018-06-13,4,1773.0,INR
Prod062,Cus013,Mark003,2018-06-15,36,16986.0,INR
Prod062,Cus010,Mark003,2018-06-20,4,1773.0,INR
Prod062,Cus013,Mark003,2018-06-22,16,7546.0,INR
Prod062,Cus003,Mark003,2018-06-25,1,282.0,INR
Prod062,Cus003,Mark003,2018-06-26,1,569.0,INR
Prod062,Cus010,Mark003,2018-06-27,8,3546.0,INR
Prod062,Cus013,Mark003,2018-06-29,36,16986.0,INR
Prod062,Cus013,Mark003,2018-07-03,8,3773.0,INR
Prod062,Cus010,Mark003,2018-07-04,36,15954.0,INR
Prod062,Cus013,Mark003,2018-07-10,36,16986.0,INR
Prod062,Cus010,Mark003,2018-07-11,16,7093.0,INR
Prod062,Cus013,Mark003,2018-07-12,8,3773.0,INR
Prod062,Cus010,Mark003,2018-07-18,36,15954.0,INR
Prod062,Cus013,Mark003,2018-07-20,24,11319.0,INR
Prod062,Cus003,Mark003,2018-07-23,2,852.0,INR
Prod062,Cus013,Mark003,2018-07-24,20,9435.0,INR
Prod062,Cus010,Mark003,2018-07-25,8,3546.0,INR
Prod062,Cus013,Mark003,2018-07-27,144,62500.0,INR
Prod062,Cus010,Mark003,2018-08-01,8,3546.0,INR
Prod062,Cus010,Mark003,2018-08-08,4,1773.0,INR
Prod062,Cus012,Mark003,2018-08-09,23,11204.0,INR
Prod062,Cus010,Mark003,2018-08-10,16,7093.0,INR
Prod062,Cus012,Mark003,2018-08-13,36,17792.0,INR
Prod062,Cus003,Mark003,2018-08-13,1,282.0,INR
Prod062,Cus012,Mark003,2018-08-14,16,7907.0,INR
Prod062,Cus010,Mark003,2018-08-16,8,3546.0,INR
Prod062,Cus013,Mark003,2018-08-17,16,7546.0,INR
Prod062,Cus012,Mark003,2018-08-21,16,7907.0,INR
Prod062,Cus013,Mark003,2018-08-21,4,1889.0,INR
Prod062,Cus010,Mark003,2018-08-22,8,3546.0,INR
Prod062,Cus013,Mark003,2018-08-22,8,3773.0,INR
Prod062,Cus013,Mark003,2018-08-28,8,3773.0,INR
Prod062,Cus010,Mark003,2018-08-29,20,8861.0,INR
Prod062,Cus003,Mark003,2018-08-29,1,282.0,INR
Prod062,Cus012,Mark003,2018-09-03,16,7907.0,INR
Prod062,Cus013,Mark003,2018-09-04,8,3773.0,INR
Prod062,Cus010,Mark003,2018-09-05,12,5319.0,INR
Prod062,Cus013,Mark003,2018-09-07,24,11319.0,INR
Prod062,Cus013,Mark003,2018-09-11,4,1889.0,INR
Prod062,Cus010,Mark003,2018-09-12,12,5319.0,INR
Prod062,Cus013,Mark003,2018-09-18,8,3773.0,INR
Prod062,Cus013,Mark003,2018-09-21,16,7546.0,INR
Prod062,Cus013,Mark003,2018-09-25,4,1889.0,INR
Prod062,Cus012,Mark003,2018-09-26,36,17792.0,INR
Prod062,Cus010,Mark003,2018-09-26,20,8861.0,INR
Prod062,Cus013,Mark003,2018-10-01,8,3773.0,INR
Prod062,Cus013,Mark003,2018-10-02,108,48912.0,INR
Prod062,Cus010,Mark003,2018-10-03,8,3546.0,INR
Prod062,Cus013,Mark003,2018-10-05,16,7546.0,INR
Prod062,Cus013,Mark003,2018-10-16,4,1889.0,INR
Prod062,Cus010,Mark003,2018-10-17,28,12407.0,INR
Prod062,Cus013,Mark003,2018-10-22,12,5662.0,INR
Prod062,Cus013,Mark003,2018-10-23,12,5662.0,INR
Prod062,Cus010,Mark003,2018-10-24,60,26588.0,INR
Prod062,Cus013,Mark003,2018-10-30,4,1889.0,INR
Prod062,Cus010,Mark003,2018-11-07,8,3546.0,INR
Prod062,Cus013,Mark003,2018-11-13,4,1889.0,INR
Prod062,Cus010,Mark003,2018-11-14,20,8861.0,INR
Prod062,Cus003,Mark003,2018-11-15,1,282.0,INR
Prod062,Cus013,Mark003,2018-11-16,8,3773.0,INR
Prod062,Cus013,Mark003,2018-11-19,8,3773.0,INR
Prod062,Cus010,Mark003,2018-11-21,4,1773.0,INR
Prod062,Cus013,Mark003,2018-11-27,4,1889.0,INR
Prod062,Cus010,Mark003,2018-11-28,12,5319.0,INR
Prod062,Cus001,Mark001,2018-11-30,114,20431.0,INR
Prod062,Cus013,Mark003,2018-11-30,16,7546.0,INR
Prod062,Cus013,Mark003,2018-12-04,4,1889.0,INR
Prod062,Cus001,Mark001,2018-12-06,36,6449.0,INR
Prod062,Cus003,Mark003,2018-12-06,1,282.0,INR
Prod062,Cus013,Mark003,2018-12-07,16,7546.0,INR
Prod062,Cus013,Mark003,2018-12-11,8,3773.0,INR
Prod062,Cus010,Mark003,2018-12-12,16,7093.0,INR
Prod062,Cus001,Mark001,2018-12-18,78,13977.0,INR
Prod062,Cus013,Mark003,2018-12-18,12,5662.0,INR
Prod062,Cus010,Mark003,2018-12-19,8,3546.0,INR
Prod062,Cus013,Mark003,2018-12-20,36,16986.0,INR
Prod062,Cus010,Mark003,2018-12-26,12,5319.0,INR
Prod062,Cus013,Mark003,2018-12-26,12,5662.0,INR
Prod062,Cus013,Mark003,2018-12-28,8,3773.0,INR
Prod062,Cus013,Mark003,2019-01-07,4,1889.0,INR
Prod062,Cus010,Mark003,2019-01-09,12,5319.0,INR
Prod062,Cus013,Mark003,2019-01-11,20,9435.0,INR
Prod062,Cus013,Mark003,2019-01-14,8,3778.0,INR
Prod062,Cus012,Mark003,2019-01-16,36,16463.0,INR
Prod062,Cus010,Mark003,2019-01-16,24,10634.0,INR
Prod062,Cus013,Mark003,2019-01-17,36,16986.0,INR
Prod062,Cus013,Mark003,2019-01-22,8,3773.0,INR
Prod062,Cus013,Mark003,2019-01-23,4,1889.0,INR
Prod062,Cus013,Mark003,2019-01-29,4,1889.0,INR
Prod062,Cus001,Mark001,2019-01-30,52,9319.0,INR
Prod062,Cus010,Mark003,2019-01-30,8,3546.0,INR
Prod062,Cus013,Mark003,2019-02-01,16,7546.0,INR
Prod062,Cus013,Mark003,2019-02-05,12,5662.0,INR
Prod062,Cus010,Mark003,2019-02-06,8,3546.0,INR
Prod062,Cus013,Mark003,2019-02-07,36,16986.0,INR
Prod062,Cus013,Mark003,2019-02-12,8,3773.0,INR
Prod062,Cus010,Mark003,2019-02-13,12,5319.0,INR
Prod062,Cus013,Mark003,2019-02-13,8,3773.0,INR
Prod062,Cus010,Mark003,2019-02-20,12,5319.0,INR
Prod062,Cus013,Mark003,2019-02-20,8,3773.0,INR
Prod062,Cus010,Mark003,2019-02-27,4,1773.0,INR
Prod062,Cus013,Mark003,2019-02-28,8,3773.0,INR
Prod062,Cus013,Mark003,2019-03-04,1,0.0,INR
Prod062,Cus013,Mark003,2019-03-05,5,2204.0,INR
Prod062,Cus010,Mark003,2019-03-06,8,3546.0,INR
Prod062,Cus013,Mark003,2019-03-08,8,3773.0,INR
Prod062,Cus013,Mark003,2019-03-11,8,3773.0,INR
Prod062,Cus013,Mark003,2019-03-12,4,1833.0,INR
Prod062,Cus010,Mark003,2019-03-13,16,7167.0,INR
Prod062,Cus013,Mark003,2019-03-15,8,3671.0,INR
Prod062,Cus010,Mark003,2019-03-20,16,7167.0,INR
Prod062,Cus035,Mark003,2019-03-21,5,1727.0,INR
Prod062,Cus010,Mark003,2019-03-25,24,10755.0,INR
Prod062,Cus010,Mark003,2019-04-03,16,7167.0,INR
Prod062,Cus035,Mark003,2019-06-24,2,755.0,INR
Prod062,Cus003,Mark003,2019-08-29,2,884.0,INR
Prod063,Cus037,Mark007,2017-12-22,1,79.0,INR
Prod063,Cus037,Mark007,2017-12-28,15,1713.0,INR
Prod063,Cus037,Mark007,2018-01-02,35,4056.0,INR
Prod063,Cus037,Mark007,2018-01-04,1,79.0,INR
Prod063,Cus037,Mark007,2018-01-05,3,384.0,INR
Prod063,Cus037,Mark007,2018-01-09,3,384.0,INR
Prod063,Cus037,Mark007,2018-01-11,3,310.0,INR
Prod063,Cus037,Mark007,2018-01-16,7,764.0,INR
Prod063,Cus037,Mark007,2018-02-13,1,79.0,INR
Prod063,Cus037,Mark007,2018-02-20,1,153.0,INR
Prod063,Cus037,Mark007,2018-02-27,1,79.0,INR
Prod063,Cus037,Mark007,2018-03-16,1,79.0,INR
Prod063,Cus037,Mark007,2018-04-10,1,79.0,INR
Prod063,Cus037,Mark007,2018-04-17,1,79.0,INR
Prod063,Cus037,Mark007,2018-05-15,1,79.0,INR
Prod063,Cus037,Mark007,2018-06-05,1,153.0,INR
Prod063,Cus037,Mark007,2018-06-27,1,153.0,INR
Prod063,Cus037,Mark007,2018-07-03,1,79.0,INR
Prod063,Cus037,Mark007,2018-07-10,1,79.0,INR
Prod063,Cus037,Mark007,2018-07-13,1,79.0,INR
Prod063,Cus037,Mark007,2018-07-17,1,79.0,INR
Prod063,Cus037,Mark007,2018-07-31,1,79.0,INR
Prod063,Cus037,Mark007,2018-08-07,1,79.0,INR
Prod063,Cus037,Mark007,2018-08-17,1,79.0,INR
Prod063,Cus037,Mark007,2018-08-24,1,79.0,INR
Prod063,Cus037,Mark007,2018-08-28,1,79.0,INR
Prod063,Cus037,Mark007,2018-08-31,1,79.0,INR
Prod063,Cus037,Mark007,2018-09-05,6,704.0,INR
Prod063,Cus037,Mark007,2018-09-11,18,2065.0,INR
Prod063,Cus037,Mark007,2018-09-14,21,2449.0,INR
Prod063,Cus037,Mark007,2018-09-17,3,389.0,INR
Prod063,Cus037,Mark007,2018-09-18,1,153.0,INR
Prod063,Cus037,Mark007,2018-09-21,2,231.0,INR
Prod063,Cus037,Mark007,2018-09-25,3,306.0,INR
Prod063,Cus037,Mark007,2018-10-02,2,231.0,INR
Prod063,Cus037,Mark007,2018-10-04,1,79.0,INR
Prod063,Cus037,Mark007,2018-10-11,1,79.0,INR
Prod064,Cus010,Mark003,2017-10-16,7,1833.0,INR
Prod064,Cus015,Mark006,2017-10-17,7,0.0,INR
Prod064,Cus003,Mark003,2017-10-17,2,505.0,INR
Prod064,Cus013,Mark003,2017-10-17,11,2889.0,INR
Prod064,Cus012,Mark003,2017-10-18,64,17616.0,INR
Prod064,Cus010,Mark003,2017-10-18,23,5667.0,INR
Prod064,Cus012,Mark003,2017-10-19,24,6606.0,INR
Prod064,Cus010,Mark003,2017-10-19,13,3338.0,INR
Prod064,Cus035,Mark003,2017-10-19,16,2977.0,INR
Prod064,Cus003,Mark003,2017-10-19,113,28440.0,INR
Prod064,Cus033,Mark011,2017-10-19,53,21375.0,INR
Prod064,Cus010,Mark003,2017-10-20,9,2333.0,INR
Prod064,Cus003,Mark003,2017-10-20,111,28102.0,INR
Prod064,Cus037,Mark003,2017-10-20,3,921.0,INR
Prod064,Cus010,Mark003,2017-10-23,1,333.0,INR
Prod064,Cus003,Mark003,2017-10-23,1,338.0,INR
Prod064,Cus010,Mark003,2017-10-24,49,12181.0,INR
Prod064,Cus003,Mark003,2017-10-24,1,167.0,INR
Prod064,Cus014,Mark003,2017-10-24,32,6750.0,INR
Prod064,Cus017,Mark011,2017-10-24,3,847.0,INR
Prod064,Cus010,Mark003,2017-10-25,20,5000.0,INR
Prod064,Cus003,Mark003,2017-10-25,11,2685.0,INR
Prod064,Cus017,Mark011,2017-10-25,40,10366.0,INR
Prod064,Cus029,Mark011,2017-10-25,3,787.0,INR
Prod064,Cus012,Mark003,2017-10-26,7,1833.0,INR
Prod064,Cus010,Mark003,2017-10-26,13,3333.0,INR
Prod064,Cus003,Mark003,2017-10-26,11,2694.0,INR
Prod064,Cus019,Mark011,2017-10-26,16,3255.0,INR
Prod064,Cus003,Mark003,2017-10-27,9,2176.0,INR
Prod064,Cus014,Mark003,2017-10-27,32,6750.0,INR
Prod064,Cus010,Mark003,2017-10-30,1,167.0,INR
Prod064,Cus003,Mark003,2017-10-30,3,671.0,INR
Prod064,Cus024,Mark011,2017-10-30,12,3630.0,INR
Prod064,Cus010,Mark003,2017-10-31,2,500.0,INR
Prod064,Cus023,Mark011,2017-10-31,1,435.0,INR
Prod064,Cus024,Mark011,2017-10-31,3,1042.0,INR
Prod064,Cus003,Mark003,2017-11-01,1,167.0,INR
Prod064,Cus012,Mark003,2017-11-02,7,2019.0,INR
Prod064,Cus010,Mark003,2017-11-02,7,1833.0,INR
Prod064,Cus003,Mark003,2017-11-02,3,676.0,INR
Prod064,Cus020,Mark011,2017-11-02,24,10958.0,INR
Prod064,Cus012,Mark003,2017-11-03,107,29356.0,INR
Prod064,Cus027,Mark003,2017-11-03,224,69218.0,INR
Prod064,Cus003,Mark003,2017-11-03,117,29440.0,INR
Prod064,Cus037,Mark003,2017-11-03,3,921.0,INR
Prod064,Cus013,Mark003,2017-11-03,9,2347.0,INR
Prod064,Cus010,Mark003,2017-11-06,1,167.0,INR
Prod064,Cus003,Mark003,2017-11-06,9,2176.0,INR
Prod064,Cus023,Mark011,2017-11-06,1,255.0,INR
Prod064,Cus015,Mark006,2017-11-07,1,0.0,INR
Prod064,Cus010,Mark003,2017-11-07,5,1167.0,INR
Prod064,Cus003,Mark003,2017-11-07,1,333.0,INR
Prod064,Cus010,Mark003,2017-11-08,3,667.0,INR
Prod064,Cus027,Mark003,2017-11-08,75,23074.0,INR
Prod064,Cus013,Mark003,2017-11-08,11,2889.0,INR
Prod064,Cus012,Mark003,2017-11-09,8,2204.0,INR
Prod064,Cus010,Mark003,2017-11-09,9,2333.0,INR
Prod064,Cus027,Mark003,2017-11-09,11,3296.0,INR
Prod064,Cus003,Mark003,2017-11-09,1,338.0,INR
Prod064,Cus020,Mark011,2017-11-09,1,616.0,INR
Prod064,Cus003,Mark003,2017-11-10,70,17657.0,INR
Prod064,Cus013,Mark003,2017-11-10,11,2889.0,INR
Prod064,Cus024,Mark011,2017-11-10,2,625.0,INR
Prod064,Cus010,Mark003,2017-11-13,2,500.0,INR
Prod064,Cus027,Mark003,2017-11-13,32,9889.0,INR
Prod064,Cus003,Mark003,2017-11-13,1,167.0,INR
Prod064,Cus010,Mark003,2017-11-14,3,833.0,INR
Prod064,Cus035,Mark003,2017-11-15,8,1491.0,INR
Prod064,Cus014,Mark003,2017-11-15,24,5065.0,INR
Prod064,Cus013,Mark003,2017-11-15,11,2889.0,INR
Prod064,Cus024,Mark011,2017-11-15,1,208.0,INR
Prod064,Cus026,Mark011,2017-11-15,1,213.0,INR
Prod064,Cus012,Mark003,2017-11-16,7,2019.0,INR
Prod064,Cus003,Mark003,2017-11-16,4,1009.0,INR
Prod064,Cus024,Mark011,2017-11-16,1,208.0,INR
Prod064,Cus003,Mark003,2017-11-17,11,2681.0,INR
Prod064,Cus010,Mark003,2017-11-20,1,167.0,INR
Prod064,Cus003,Mark003,2017-11-20,22,5551.0,INR
Prod064,Cus021,Mark011,2017-11-20,75,20005.0,INR
Prod064,Cus003,Mark003,2017-11-22,1,167.0,INR
Prod064,Cus012,Mark003,2017-11-23,7,1833.0,INR
Prod064,Cus003,Mark003,2017-11-23,1,167.0,INR
Prod064,Cus021,Mark011,2017-11-23,32,8144.0,INR
Prod064,Cus003,Mark003,2017-11-24,9,2347.0,INR
Prod064,Cus003,Mark003,2017-11-27,1,167.0,INR
Prod064,Cus026,Mark011,2017-11-28,1,213.0,INR
Prod064,Cus024,Mark011,2017-11-30,1,208.0,INR
Prod064,Cus027,Mark003,2018-05-17,21,6245.0,INR
Prod064,Cus012,Mark003,2018-06-13,1,185.0,INR
